train.count:43268627|#timestamp:1625618740069
train.count:13407654|#timestamp:1625618750881
train.count:14196234|#timestamp:1625618750895
train.count:13410315|#timestamp:1625618750908
train.count:13476292|#timestamp:1625618750922
train.count:14214797|#timestamp:1625618750936
train.count:13606978|#timestamp:1625618750950
train.count:12871241|#timestamp:1625618750963
train.count:13533758|#timestamp:1625618750976
train.count:13348800|#timestamp:1625618750989
train.count:15596385|#timestamp:1625618751005
train.count:15639126|#timestamp:1625618751021
train.count:15740027|#timestamp:1625618751036
train.count:14994693|#timestamp:1625618751051
train.count:14095280|#timestamp:1625618751066
train.count:13666822|#timestamp:1625618751079
train.count:13497488|#timestamp:1625618751093
train.count:13595355|#timestamp:1625618751106
train.count:12778240|#timestamp:1625618751119
train.count:13044333|#timestamp:1625618751132
train.count:13795679|#timestamp:1625618751146
train.count:13995672|#timestamp:1625618751160
train.count:13439624|#timestamp:1625618751173
train.count:13392190|#timestamp:1625618751187
train.count:14146699|#timestamp:1625618751201
train.count:13658598|#timestamp:1625618751215
train.count:12776327|#timestamp:1625618751227
train.count:13658639|#timestamp:1625618751241
train.count:13303862|#timestamp:1625618751254
train.count:15923192|#timestamp:1625618751270
train.count:14398752|#timestamp:1625618751285
train.count:13753872|#timestamp:1625618751298
train.count:14273945|#timestamp:1625618751313
train.count:13312721|#timestamp:1625618751326
train.count:13519795|#timestamp:1625618751339
train.count:13644457|#timestamp:1625618751353
train.count:13874943|#timestamp:1625618751367
train.count:13047084|#timestamp:1625618751380
train.count:13502789|#timestamp:1625618751394
train.count:13220181|#timestamp:1625618751407
train.count:12845206|#timestamp:1625618751420
train.count:13931875|#timestamp:1625618751434
train.count:13332595|#timestamp:1625618751447
train.count:13384580|#timestamp:1625618751460
train.count:13210897|#timestamp:1625618751473
train.count:13069374|#timestamp:1625618751487
train.count:13853074|#timestamp:1625618751500
train.count:13970234|#timestamp:1625618751514
train.count:18519268|#timestamp:1625618751533
train.count:15479495|#timestamp:1625618751548
train.count:14502736|#timestamp:1625618751563
train.count:13340418|#timestamp:1625618751576
train.count:13338623|#timestamp:1625618751590
train.count:13656108|#timestamp:1625618751603
train.count:13108271|#timestamp:1625618751616
train.count:13818100|#timestamp:1625618751630
train.count:13943985|#timestamp:1625618751644
train.count:13367863|#timestamp:1625618751657
train.count:13367739|#timestamp:1625618751671
train.count:12873477|#timestamp:1625618751684
train.count:14039761|#timestamp:1625618751698
train.count:14031047|#timestamp:1625618751712
train.count:13798087|#timestamp:1625618751726
train.count:14745760|#timestamp:1625618751740
train.count:13887913|#timestamp:1625618751754
train.count:14938039|#timestamp:1625618751769
train.count:15580252|#timestamp:1625618751785
train.count:14255187|#timestamp:1625618751799
train.count:14273061|#timestamp:1625618751813
train.count:14272831|#timestamp:1625618751827
train.count:14581128|#timestamp:1625618751842
train.count:14160154|#timestamp:1625618751856
train.count:13833231|#timestamp:1625618751870
train.count:13640728|#timestamp:1625618751884
train.count:13932283|#timestamp:1625618751898
train.count:13576896|#timestamp:1625618751911
train.count:12906858|#timestamp:1625618751924
train.count:13248904|#timestamp:1625618751937
train.count:12722254|#timestamp:1625618751950
train.count:13683370|#timestamp:1625618751964
train.count:13106724|#timestamp:1625618751977
train.count:13938069|#timestamp:1625618751991
train.count:13540629|#timestamp:1625618752004
train.count:13711032|#timestamp:1625618752018
train.count:14345541|#timestamp:1625618752032
train.count:14933565|#timestamp:1625618752047
train.count:13968944|#timestamp:1625618752061
train.count:13436212|#timestamp:1625618752075
train.count:13155442|#timestamp:1625618752088
train.count:13876923|#timestamp:1625618752102
train.count:12831950|#timestamp:1625618752115
train.count:14685911|#timestamp:1625618752129
train.count:13325798|#timestamp:1625618752143
train.count:13012928|#timestamp:1625618752156
train.count:13657398|#timestamp:1625618752169
train.count:13644516|#timestamp:1625618752183
train.count:13821393|#timestamp:1625618752197
train.count:13520669|#timestamp:1625618752210
train.count:14102748|#timestamp:1625618752224
train.count:13374037|#timestamp:1625618752238
train.count:13646671|#timestamp:1625618752251
train.count:13615372|#timestamp:1625618752265
train.count:13765752|#timestamp:1625618752279
train.count:13257272|#timestamp:1625618752292
train.count:22961221|#timestamp:1625618752315
train.count:15238030|#timestamp:1625618752330
train.count:15129983|#timestamp:1625618752345
train.count:15272597|#timestamp:1625618752361
train.count:15126983|#timestamp:1625618752376
train.count:12467083|#timestamp:1625618752388
train.count:12535128|#timestamp:1625618752401
train.count:12963987|#timestamp:1625618752414
train.count:12889438|#timestamp:1625618752427
train.count:12633376|#timestamp:1625618752439
train.count:12384474|#timestamp:1625618752452
train.count:13925494|#timestamp:1625618752466
train.count:13846375|#timestamp:1625618752479
train.count:12632331|#timestamp:1625618752492
train.count:12896311|#timestamp:1625618752505
train.count:13677086|#timestamp:1625618752519
train.count:13576734|#timestamp:1625618752532
train.count:15462072|#timestamp:1625618752548
train.count:16106462|#timestamp:1625618752564
train.count:19136647|#timestamp:1625618752583
train.count:16789854|#timestamp:1625618752600
train.count:16286596|#timestamp:1625618752616
train.count:16357080|#timestamp:1625618752632
train.count:15614629|#timestamp:1625618752648
train.count:19449068|#timestamp:1625618752667
train.count:21126971|#timestamp:1625618752689
train.count:16199316|#timestamp:1625618752705
train.count:17628077|#timestamp:1625618752722
train.count:17277307|#timestamp:1625618752740
train.count:17377824|#timestamp:1625618752757
train.count:18847593|#timestamp:1625618752776
train.count:16552495|#timestamp:1625618752792
train.count:17612731|#timestamp:1625618752810
train.count:18331052|#timestamp:1625618752828
train.count:17942358|#timestamp:1625618752846
train.count:16768673|#timestamp:1625618752863
train.count:16333596|#timestamp:1625618752879
train.count:18442346|#timestamp:1625618752898
train.count:15870466|#timestamp:1625618752914
train.count:16481907|#timestamp:1625618752930
train.count:14061469|#timestamp:1625618752944
train.count:13897780|#timestamp:1625618752958
train.count:13578555|#timestamp:1625618752972
train.count:13126566|#timestamp:1625618752985
train.count:13027924|#timestamp:1625618752998
train.count:13329409|#timestamp:1625618753011
train.count:13945234|#timestamp:1625618753025
train.count:13084046|#timestamp:1625618753038
train.count:13721549|#timestamp:1625618753052
train.count:13985805|#timestamp:1625618753066
train.count:13885034|#timestamp:1625618753080
train.count:13899706|#timestamp:1625618753094
train.count:13515767|#timestamp:1625618753107
train.count:13346178|#timestamp:1625618753121
train.count:13265585|#timestamp:1625618753134
train.count:14483635|#timestamp:1625618753148
train.count:15194553|#timestamp:1625618753164
train.count:13231409|#timestamp:1625618753177
train.count:13672723|#timestamp:1625618753190
train.count:13958750|#timestamp:1625618753204
train.count:13640676|#timestamp:1625618753218
train.count:13644100|#timestamp:1625618753232
train.count:13299884|#timestamp:1625618753245
train.count:13564284|#timestamp:1625618753259
train.count:13847743|#timestamp:1625618753272
train.count:13913612|#timestamp:1625618753286
train.count:13889510|#timestamp:1625618753300
train.count:13377301|#timestamp:1625618753314
train.count:13946743|#timestamp:1625618753328
train.count:17663624|#timestamp:1625618753345
train.count:16037281|#timestamp:1625618753361
train.count:16917189|#timestamp:1625618753378
train.count:16593764|#timestamp:1625618753395
train.count:19201876|#timestamp:1625618753414
train.count:23565524|#timestamp:1625618753438
train.count:20216369|#timestamp:1625618753458
train.count:16331723|#timestamp:1625618753474
train.count:15102809|#timestamp:1625618753489
train.count:16622843|#timestamp:1625618753506
train.count:14761736|#timestamp:1625618753521
train.count:13722766|#timestamp:1625618753534
train.count:13925712|#timestamp:1625618753548
train.count:14124720|#timestamp:1625618753562
train.count:13972600|#timestamp:1625618753576
train.count:13565620|#timestamp:1625618753590
train.count:14034968|#timestamp:1625618753604
train.count:14919483|#timestamp:1625618753619
train.count:16926417|#timestamp:1625618753636
train.count:15739856|#timestamp:1625618753652
train.count:16128197|#timestamp:1625618753668
train.count:20591453|#timestamp:1625618753688
train.count:23034420|#timestamp:1625618753711
train.count:24871000|#timestamp:1625618753736
train.count:22110576|#timestamp:1625618753758
train.count:17004836|#timestamp:1625618753775
train.count:17244011|#timestamp:1625618753792
train.count:16689656|#timestamp:1625618753809
train.count:15668636|#timestamp:1625618753825
train.count:16773259|#timestamp:1625618753842
train.count:16772095|#timestamp:1625618753858
train.count:16540212|#timestamp:1625618753875
train.count:17737981|#timestamp:1625618753893
train.count:17422547|#timestamp:1625618753910
train.count:21682811|#timestamp:1625618753932
train.count:19031931|#timestamp:1625618753951
train.count:19101595|#timestamp:1625618753970
train.count:21466981|#timestamp:1625618753991
train.count:22452125|#timestamp:1625618754014
train.count:23521938|#timestamp:1625618754037
train.count:24215878|#timestamp:1625618754062
train.count:24912008|#timestamp:1625618754086
train.count:21113534|#timestamp:1625618754108
train.count:21956782|#timestamp:1625618754130
train.count:16757679|#timestamp:1625618754146
train.count:16046574|#timestamp:1625618754162
train.count:18017473|#timestamp:1625618754180
train.count:16233054|#timestamp:1625618754197
train.count:16083658|#timestamp:1625618754213
train.count:15308783|#timestamp:1625618754228
train.count:14671562|#timestamp:1625618754243
train.count:14964654|#timestamp:1625618754258
train.count:14384796|#timestamp:1625618754272
train.count:14132455|#timestamp:1625618754286
train.count:14111203|#timestamp:1625618754300
train.count:14206435|#timestamp:1625618754314
train.count:14106354|#timestamp:1625618754329
train.count:13132468|#timestamp:1625618754342
train.count:13723297|#timestamp:1625618754355
train.count:12882803|#timestamp:1625618754368
train.count:13850678|#timestamp:1625618754382
train.count:16817280|#timestamp:1625618754399
train.count:21485510|#timestamp:1625618754420
train.count:23290342|#timestamp:1625618754444
train.count:17983279|#timestamp:1625618754462
train.count:18512725|#timestamp:1625618754480
train.count:17433345|#timestamp:1625618754498
train.count:20170981|#timestamp:1625618754518
train.count:19059323|#timestamp:1625618754537
train.count:16264760|#timestamp:1625618754553
train.count:16330848|#timestamp:1625618754570
train.count:15277643|#timestamp:1625618754585
train.count:14595523|#timestamp:1625618754599
train.count:14435358|#timestamp:1625618754614
train.count:14292744|#timestamp:1625618754628
train.count:13356223|#timestamp:1625618754641
train.count:14711356|#timestamp:1625618754656
train.count:13304542|#timestamp:1625618754670
train.count:14839798|#timestamp:1625618754684
train.count:16032194|#timestamp:1625618754700
train.count:15358275|#timestamp:1625618754716
train.count:15033454|#timestamp:1625618754731
train.count:13410691|#timestamp:1625618754744
train.count:13898203|#timestamp:1625618754758
train.count:13468434|#timestamp:1625618754772
train.count:13037583|#timestamp:1625618754785
train.count:14351216|#timestamp:1625618754799
train.count:14350498|#timestamp:1625618754813
train.count:15656045|#timestamp:1625618754829
train.count:15652191|#timestamp:1625618754845
train.count:15253253|#timestamp:1625618754860
train.count:16463118|#timestamp:1625618754876
train.count:14939002|#timestamp:1625618754891
train.count:14712206|#timestamp:1625618754906
train.count:21076738|#timestamp:1625618754927
train.count:16680112|#timestamp:1625618754944
train.count:17079193|#timestamp:1625618754961
train.count:16297534|#timestamp:1625618754977
train.count:17818749|#timestamp:1625618754995
train.count:18326148|#timestamp:1625618755013
train.count:17078646|#timestamp:1625618755030
train.count:17371263|#timestamp:1625618755048
train.count:17283245|#timestamp:1625618755065
train.count:16774703|#timestamp:1625618755082
train.count:16836757|#timestamp:1625618755099
train.count:16333852|#timestamp:1625618755115
train.count:16156636|#timestamp:1625618755131
train.count:15996713|#timestamp:1625618755147
